7964.27,23.2,4.4,-982.9,16.66,19.61,23.54,26.53,30.25,34.88,48.14,283.07,13760.6,210,140,0,0,350,0,0,0,0,50,0
8947.45,19.1,0.9,-982.9,16.66,19.61,23.54,26.53,30.25,36.27,48.14,294.92,13760.6,210,150,0,330,0,0,0,0,10,50,0
7436.4,20.9,3.9,-982.9,16.66,26.5,30.25,34.88,39.12,48.14,56.58,273.76,13760.6,210,250,100,50,0,0,0,90,0,50,1
6936.4,19.3,4.9,-982.9,16.66,26.5,27.08,30.25,39.12,48.14,56.58,273.76,13760.6,210,200,100,50,0,0,0,140,0,50,1
7912.12,21.3,5.1,-982.9,16.66,26.5,27.08,30.25,39.12,48.14,56.58,273.76,13760.6,210,250,100,50,0,0,0,90,0,50,0
7833.01,22.7,5.1,-982.9,16.66,26.5,30.25,34.88,39.12,48.14,56.58,273.76,13760.6,210,280,100,80,0,0,0,0,30,50,0
7969.6,21.7,4.7,-982.9,16.66,26.5,30.25,34.88,39.12,48.14,56.58,273.76,13760.6,210,280,100,80,0,0,0,0,30,50,0
7976.93,23,4.1,-982.9,16.66,26.5,30.25,34.88,39.12,48.14,56.58,273.76,13760.6,210,300,125,65,0,0,0,0,0,50,0
8058.31,24.8,5.2,-982.9,16.66,26.5,30.25,34.88,39.12,48.14,56.56,273.76,13760.6,210,0,270,210,0,0,10,0,0,50,0
7271.07,23.4,5,-982.9,16.66,26.5,30.25,34.88,39.12,48.14,56.56,273.76,13760.6,210,0,210,210,0,0,0,0,70,50,1
6707.41,19.5,5.2,-982.9,16.66,26.5,30.25,34.88,39.12,49.13,56.56,273.76,13760.6,210,0,90,0,0,0,0,0,400,50,1
7727.59,21.4,5.3,-982.9,16.66,26.5,30.25,34.88,39.12,48.14,56.56,273.76,13760.6,210,0,280,210,0,0,0,0,0,50,0
8140.66,19.4,3.1,-982.9,16.66,26.5,30.25,34.88,39.12,48.14,56.56,273.76,13760.6,210,0,280,210,0,0,0,0,0,50,0
8156.31,24.9,3.5,-982.9,16.66,26.5,30.25,34.88,39.12,48.14,56.56,273.76,13760.6,210,70,200,160,0,0,0,60,0,50,0
7881.29,22.8,5,-982.9,16.66,26.5,30.25,34.88,39.12,49.13,56.56,273.76,13760.6,210,70,170,200,0,0,50,0,0,50,0
7740.14,22.7,4.8,-982.9,16.66,26.5,30.25,34.88,39.12,49.13,56.56,273.76,13760.6,210,70,300,90,30,0,0,0,0,50,0
7074.79,22.6,5.2,-982.9,16.66,27.04,30.25,34.88,39.12,46.93,56.56,273.76,13760.6,210,0,300,190,0,0,0,0,0,50,1
7941.77,18.1,1.1,-982.9,16.66,19.61,23.54,26.53,30.25,36.27,48.14,294.92,13760.6,210,0,300,190,0,0,0,0,0,50,1
7809.01,21.7,5.7,-982.9,16.66,27.04,30.25,34.88,39.12,46.93,56.56,273.76,13760.6,210,0,350,140,0,0,0,0,0,50,0
7733.56,21.5,5.4,-982.9,16.66,27.04,30.25,34.88,39.12,46.93,56.56,273.76,13760.6,280,420,0,0,0,0,0,0,0,50,0
8374.9,22.3,3.4,-982.9,16.66,27.04,30.25,34.88,39.12,46.93,56.56,273.76,13760.6,210,70,420,0,0,0,0,0,0,50,0
8157.61,19.7,3.7,-982.9,16.66,27.04,30.25,34.88,39.12,46.93,56.56,273.76,13760.6,210,80,410,0,0,0,0,0,0,50,0
7929.62,19.3,5,-982.9,16.66,27.04,30.25,34.88,39.12,46.93,56.56,273.76,13760.6,210,80,410,0,0,0,0,0,0,50,0
6933.68,22.2,6,-982.9,16.66,27.04,30.25,34.88,39.12,46.93,56.56,273.76,13760.6,210,70,70,350,0,0,0,0,0,50,1
6840.58,20.8,2.7,-982.9,16.66,27.04,30.25,34.88,39.12,46.93,56.56,273.76,13760.6,210,70,70,350,0,0,0,0,0,50,1
7613.46,19.2,6,-982.9,16.66,27.04,30.25,34.88,39.12,46.93,56.56,273.76,13760.6,210,70,420,0,0,0,0,0,0,50,0
7665.98,23.3,5.6,-982.9,16.66,27.04,30.25,34.88,39.12,46.93,56.56,273.76,13760.6,210,70,420,0,0,0,0,0,0,50,0
7475.09,20.1,6.1,-982.9,16.66,26.06,30.25,36.25,39.12,47.92,56.56,273.76,13760.6,210,70,420,0,0,0,0,0,0,50,0
8264.67,23.5,2.6,-982.9,16.66,26.06,30.25,36.25,39.12,47.92,56.56,273.76,13760.6,210,70,380,40,0,0,0,0,0,50,0
7977.11,20.2,4.9,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,70,380,40,0,0,0,0,0,50,0
6783.4,22.5,6.4,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,0,0,0,0,50,0,440,50,1
6386.39,26.6,6.4,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,0,0,40,0,0,0,450,50,1
6769.32,27,5,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,0,0,0,0,40,0,450,50,0
7435.99,24.5,6.5,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,0,0,20,20,60,20,370,50,0
7367.18,24.2,6.6,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,0,0,20,20,60,20,370,50,0
7494.72,28.9,6.4,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,0,0,20,20,60,20,370,50,0
7850.88,31.4,6.4,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,0,0,20,0,40,0,430,50,0
6936.7,19.6,4.9,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,0,0,20,0,40,0,430,50,1
6723.97,27.3,6.4,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,0,0,20,0,40,0,430,50,1
8330.66,34.3,6.1,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,0,0,20,0,40,0,430,50,0
7302.28,19,6.4,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,0
7407.77,23.3,6.2,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,0
7528.58,17.2,5.8,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,0
7523.38,20.3,6.9,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,0
6538.34,26.3,7.1,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,1
6417.29,28.9,7.1,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,1
8147.18,19.3,1.5,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,0
7383.95,26.6,7.2,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,60.16,283.59,13760.6,210,0,0,0,700,0,0,0,0,0,0
7550.24,23.4,6.4,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,0,0,490,0,0,0,0,50,0
7818.16,23.2,6.3,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,0,0,700,0,0,0,0,0,0
7921.01,27.1,5.5,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,0,0,700,0,0,0,0,0,0
7367.86,17.6,2.1,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,0,0,490,0,0,0,0,50,1
6716.78,16.9,7.1,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,1
7514.17,18.7,7.5,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,0
7286.32,25.4,7.5,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,0,0,700,0,0,0,0,0,0
7757.03,28.3,5.3,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,0
7666.06,22.2,3.9,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,0
7889.29,20.1,2.1,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,60.16,283.59,13760.6,210,0,0,0,700,0,0,0,0,0,0
7002.86,25.5,6.8,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,0,0,700,0,0,0,0,0,1
6940.79,26.8,4.4,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,210,0,0,0,700,0,0,0,0,0,1
7393.54,21.5,7.8,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,60.16,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,0
7549.63,23.4,7.4,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,210,0,350,140,0,0,0,0,0,50,0
7365.32,23.5,7.9,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,0
7731.23,27.3,7.7,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,0
7898.94,32.6,7.9,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,0
6649.9,25.6,8,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,1
6285.97,23.8,8,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,1
8187.56,30.8,8,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,0
8823.82,22.4,5.4,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,0
8502.68,20.5,3.4,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,0
8065.96,25,7.4,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,0
8246.68,24.1,7.2,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,0
7574.17,34.7,7,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,1
7140.17,30.8,8.2,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,1
8200.33,22.8,5.3,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,0
7756.24,21.5,6.4,-982.9,16.66,26.06,30.25,36.25,39.12,49.1,60.16,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,0
7838.82,23.8,8.1,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,58.97,283.59,13760.6,280,0,0,0,320,0,100,0,0,50,0
8019.38,25.3,7.7,-982.9,16.66,26.06,30.25,36.25,39.12,48.83,60.16,283.59,13760.6,210,0,0,0,700,0,0,0,0,0,0
9137.05,35.1,8.4,-982.9,16.66,27.06,30.25,36.25,39.14,48.16,59.7,283.07,13760.6,280,0,0,0,320,0,100,0,0,50,0
7754.14,22.9,5.6,-982.9,16.66,27.06,30.25,36.25,39.14,47.18,59.7,283.07,13760.6,210,0,240,250,0,0,0,0,0,50,1
7456.03,26.7,7.7,-982.9,16.66,27.06,30.25,36.25,39.14,47.18,59.7,283.07,13760.6,210,0,60,60,0,0,30,0,340,50,1
9626.65,30.8,6.4,-982.9,16.66,27.06,30.25,36.25,39.14,47.18,59.7,283.07,13760.6,350,150,50,50,0,0,0,0,100,50,0
9913.63,33.1,8.3,-982.9,16.66,27.06,30.25,35.88,39.12,47.18,59.7,282.58,13760.6,210,0,330,160,0,0,0,0,0,50,0
9597.81,29.2,5.5,-982.9,30.25,34.37,39.14,44.19,54.7,59.89,68.75,243.76,13760.6,210,80,120,120,170,0,0,0,0,50,0
7777.69,22.2,8.6,-982.9,30.25,34.37,39.17,44.19,54.7,59.89,68.75,283.07,13760.6,210,30,0,60,120,0,30,0,0,300,0
8038.67,23.7,8.6,-982.9,30.25,34.37,39.14,44.19,54.7,59.7,68.74,243.76,13760.6,210,60,0,90,0,210,0,0,130,50,0
7189.13,26.3,8.4,-982.9,30.25,34.37,39.14,44.19,54.8,59.72,68.74,243.76,13760.6,210,0,70,70,70,0,0,0,280,50,1
7172.04,24.4,3.8,-982.9,30.25,34.37,39.14,44.19,54.8,59.72,68.74,243.76,13760.6,210,20,0,40,0,80,60,60,230,50,1
9033.63,28.8,7.8,-982.9,30.25,34.37,39.14,44.19,54.8,59.72,68.74,243.76,13760.6,210,0,0,0,0,0,490,0,0,50,0
8938.46,23.8,7.1,-982.9,30.25,34.37,39.14,44.19,55.01,59.73,68.74,243.76,13760.6,210,60,0,60,0,180,180,0,10,50,0
8669.45,26.2,6.5,-982.9,30.25,34.37,39.14,44.19,55.01,59.73,68.74,243.76,13760.6,210,70,70,70,140,70,70,0,0,50,2
8843.85,30.9,6.4,-982.9,30.25,34.37,39.14,44.19,55.01,59.73,68.74,243.76,13760.6,210,70,140,140,140,0,0,0,0,50,2
9877.17,35.7,7.7,-982.9,30.25,34.37,39.14,44.19,59.73,68.74,243.76,13367.44,13760.6,210,140,140,140,70,0,0,0,0,50,2
8145.23,25.9,6.5,-982.9,30.25,34.37,39.14,44.19,55.01,59.73,68.74,243.76,13760.6,210,50,100,150,140,0,0,0,50,50,3
8283.97,28.1,7.1,-982.9,30.25,34.37,39.14,44.19,55.01,59.73,68.74,243.76,13760.6,210,50,0,100,0,200,90,0,50,50,3
10848.94,32.4,4.9,-982.9,30.25,34.37,39.14,44.19,55.01,59.73,68.74,243.76,13760.6,210,100,0,150,0,240,0,0,0,50,2
9367.45,24.8,1.3,-982.9,30.25,34.37,39.14,44.19,55.01,59.73,68.74,243.76,13760.6,210,100,100,100,140,0,0,0,50,50,2
8745.33,24.9,5.9,-982.9,30.25,34.37,39.14,44.19,55.01,59.73,68.74,243.76,13760.6,210,100,100,100,140,0,0,0,50,50,2
9483.17,29.6,8.6,-982.9,30.25,39.14,44.19,55.01,59.73,68.74,243.76,13170.86,13760.6,210,120,0,200,170,0,0,0,0,50,2
7786.85,26.8,8.8,-982.9,30.25,39.14,44.19,55.01,59.73,68.74,243.76,13170.86,13760.6,210,200,120,120,0,0,0,0,50,50,2
7244.56,24,7.9,-982.9,30.25,34.37,39.14,44.19,55.01,68.74,243.76,13170.86,13760.6,210,40,40,40,40,0,0,0,330,50,3
7480.72,27.1,8.6,-982.9,30.25,34.37,39.14,44.19,55.01,68.74,243.76,13170.86,13760.6,210,50,50,50,50,0,0,150,140,50,3
9341.08,29,8.7,-982.9,30.25,34.37,39.14,44.21,55.01,68.74,243.76,13170.86,13760.6,210,50,50,50,50,0,0,0,290,50,2
10851.79,39.2,7.7,-982.9,34.37,39.28,44.21,48.18,54.94,68.74,243.76,13170.86,13760.6,210,160,160,170,0,0,0,0,0,50,2
11073.66,37.5,4.2,-982.9,34.37,39.28,44.21,48.18,54.94,68.74,243.76,13170.86,13760.6,210,160,160,170,0,0,0,0,0,50,2
8551.41,18.9,0.3,-982.9,34.37,39.28,44.22,49.14,55.01,59.66,68.74,243.76,13760.6,210,150,150,150,0,0,0,0,40,50,2
8678.14,26,1.3,-982.9,35.92,38.32,44.22,49.14,55.01,59.66,68.74,243.76,13760.6,210,0,0,360,0,0,0,0,130,50,2
8079.47,34.5,7.3,-982.9,35.92,38.32,44.22,49.14,55.01,59.66,68.74,243.76,13760.6,210,150,340,0,0,0,0,0,0,50,3
7058.66,21.9,3.2,-982.9,35.92,38.32,44.28,49.14,55.01,59.66,68.74,243.76,13760.6,210,50,100,100,90,0,150,0,0,50,3
7983.96,24.9,7.4,-982.9,35.92,38.32,44.28,49.14,55.01,59.66,68.74,243.76,13760.6,210,150,340,0,0,0,0,0,0,50,2
8911.05,29.6,8.7,-982.9,35.92,38.32,44.31,49.14,54.99,59.66,68.74,243.71,13760.6,210,0,0,360,0,0,0,0,130,50,2
8814.71,25.4,8.7,-982.9,35.92,38.32,44.31,49.14,54.99,59.66,68.74,243.71,13760.6,210,0,0,360,0,0,0,0,130,50,2
8205.29,25,6,-982.9,35.92,38.32,44.31,49.14,54.99,59.66,68.74,243.71,13760.6,210,40,120,120,0,0,0,0,210,50,2
8112.11,26.4,6.9,-982.9,27.07,38.32,45.23,49.14,54.99,59.66,68.74,243.71,13760.6,210,80,40,40,0,40,40,0,250,50,2
8214.51,28.1,5.8,-982.9,27.07,38.32,45.23,49.14,55.01,59.66,68.74,243.71,13760.6,210,50,0,50,50,0,50,90,200,50,2
7106.41,29.4,8.9,-982.9,27.07,38.32,45.23,49.14,54.99,59.66,68.74,243.71,13760.6,211,50,0,50,50,0,50,0,290,49,3
8020.11,30.9,8.9,-982.9,27.07,38.32,45.23,49.14,54.99,59.66,68.74,243.71,13760.6,211,50,0,50,50,50,50,0,240,49,3
8313.42,26.8,6.8,-982.9,27.07,38.32,45.23,49.14,54.99,59.66,68.74,243.71,13760.6,211,50,0,50,50,50,50,0,240,49,2
9169.94,30.5,8.3,-982.9,27.07,44.38,45.23,49.14,54.99,59.66,68.74,243.71,13760.6,210,100,0,20,40,20,20,60,230,50,2
10130.03,38.2,5.2,-982.9,27.07,38.32,45.23,49.14,54.99,59.66,68.74,243.71,13760.6,210,50,50,50,100,0,0,0,240,50,2
9796.33,35.6,4,-982.9,27.07,38.32,45.23,49.14,54.99,59.66,68.74,243.71,13760.6,210,0,0,450,0,0,0,0,40,50,2
9332.1,26.3,6,-982.9,27.07,39.16,45.5,49.14,54.99,59.66,68.74,283.03,13760.6,210,50,50,50,100,0,0,0,240,50,2
7985.04,27.2,3.5,-982.9,27.07,39.16,45.5,49.14,54.99,59.66,68.74,283.03,13760.6,210,50,50,50,100,0,0,0,240,50,3
